id,name,surname,researchfield,university,age
1305,James,Moore,Advertising & Marketing,Aristotle University of Thessaloniki,39
1306,Claire,Adams,Government Services,Ghent University,39
1307,Katerina,Allen,Advertising & Marketing,Aristotle University of Thessaloniki,28
1308,Gregory,Allen,Engineering,University of Patras,31
1309,Peter,Jackson,Engineering,University of Strasbourg,21
1310,Lydia,Kowalski,Human Resources,Technion – Israel Institute of Technology,30
1311,Lucy,Carter,IT System Development,University of Patras,19
1312,Angelina,Young,Health,Technion – Israel Institute of Technology,40
1313,Philip,Jackson,Consumer Products & Services,University of Helsinki,22
1314,Catherine,Thomas,Advertising & Marketing,National and Kapodistrian University of Athens,28
1315,Leo,Allen,Software,University of Patras,23
1316,Nicole,King,Consumer Products & Services,ETH Zurich,35
1317,Nikoleta,Bianchi,Real Estate,University of Cambridge,38
1318,Peter,Garcia,Logistics & Transportation,Technion – Israel Institute of Technology,27
1319,Julia,Carter,IT Management,University of Patras,21
1320,Claire,Harris,Business Products & Services,University of Patras,26
1321,Joseph,Taylor,Manufacturing,Aarhus University,23
1322,Irene,Jackson,Construction,University of Porto,19
1323,Veronica,Allen,Computer Hardware,Pompeu Fabra University,34
1324,Evelyn,Dubois,Financial Services,University of Ljubljana,22
1325,Leo,Jones,Logistics & Transportation,EPFL,23
1326,Alex,Smith,Food & Beverage,University of Porto,29
1327,Martin,Schmidt,Retail,Technion – Israel Institute of Technology,40
1328,Rebecca,Williams,Engineering,University of Zurich,38
1329,Jack,Kowalski,Advertising & Marketing,University of Copenhagen,27
1330,Gregory,Kowalski,Construction,Politecnico di Milano,39
1331,Christopher,Perez,Engineering,University of Patras,38
1332,Diana,Scott,Business Products & Services,KU Leuven,23
1333,Anthony,Sanchez,Logistics & Transportation,Sapienza University of Rome,25
1334,Jack,Robinson,Insurance,National and Kapodistrian University of Athens,19
1335,Marina,Jones,Health,National and Kapodistrian University of Athens,29
1336,Marta,Perez,IT System Development,University of Patras,30
1337,Christina,Thompson,Engineering,University of Warsaw,38
1338,Irene,Horvath,Business Products & Services,National and Kapodistrian University of Athens,24
1339,George,Green,Consumer Products & Services,University of Zurich,27
1340,Michael,Garcia,Real Estate,University of Warsaw,30
1341,Samuel,Horvath,Software,University of Vienna,34
1342,Vasilis,Nielsen,Retail,Aristotle University of Thessaloniki,38
1343,Philip,Carter,Advertising & Marketing,ETH Zurich,31
1344,Philip,Bianchi,Advertising & Marketing,Utrecht University,19
1345,Victoria,Green,Software,University of Patras,39
1346,Angelina,Horvath,Logistics & Transportation,Stockholm University,28
1347,Victor,Johnson,Education,Technion – Israel Institute of Technology,18
1348,Henry,Young,Software,EPFL,36
1349,Christos,Sanchez,Consumer Products & Services,University of Strasbourg,38
1350,Katerina,Dubois,Human Resources,Aristotle University of Thessaloniki,21
1351,Andrew,Brown,Government Services,University of Patras,36
1352,Veronica,Lopez,Government Services,National and Kapodistrian University of Athens,38
1353,Lucy,Walker,Real Estate,National and Kapodistrian University of Athens,28
1354,Mark,Dubois,Government Services,Aristotle University of Thessaloniki,25
1355,Arthur,Nielsen,Health,University of Belgrade,28
1356,Alexandra,Williams,Software,Aristotle University of Thessaloniki,21
1357,Anthony,Lewis,Health,Ghent University,34
1358,William,Walker,Retail,National and Kapodistrian University of Athens,24
1359,Catherine,Horvath,Retail,KTH Royal Institute of Technology,25
1360,Alex,King,Education,National and Kapodistrian University of Athens,20
1361,Anthony,Rossi,Advertising & Marketing,Sciences Po,39
1362,Nadia,Bianchi,Financial Services,University of Tartu,19
1363,Elisa,Young,Insurance,University of Vienna,40
1364,Elisa,Hall,Real Estate,Aristotle University of Thessaloniki,32
1365,Laura,Garcia,Construction,University of Vienna,39
1366,Liam,Davis,Financial Services,Leiden University,39
1367,George,Anderson,Business Products & Services,University of Copenhagen,22
1368,Maria,Thompson,Business Products & Services,The University of Manchester,18
1369,Laura,Muller,Business Products & Services,Aristotle University of Thessaloniki,21
1370,Eva,Nelson,Retail,Aalto University,32
1371,Theodora,Muller,Business Products & Services,Aarhus University,37
1372,Kostas,Garcia,Consumer Products & Services,Technical University of Munich,36
1373,Adrian,Dubois,Food & Beverage,KTH Royal Institute of Technology,20
1374,Benjamin,Taylor,Business Products & Services,Delft University of Technology,37
1375,Timothy,Lewis,Insurance,Leiden University,28
1376,Olivia,Perez,Consumer Products & Services,EPFL,34
1377,Harris,Lombardi,Real Estate,Pompeu Fabra University,30
1378,Jack,Harris,Health,University of Patras,28
1379,Spyros,Anderson,Food & Beverage,Lund University,19
1380,Roman,Jackson,Advertising & Marketing,Leiden University,26
1381,Harris,Sanchez,Software,National and Kapodistrian University of Athens,19
1382,Andrew,Moore,IT Services,University of Cambridge,38
1383,Harris,Thompson,Health,Trinity College Dublin,26
1384,Athena,Davis,Advertising & Marketing,University of Helsinki,26
1385,Athena,Harris,Consumer Products & Services,National and Kapodistrian University of Athens,25
1386,Arthur,Bianchi,Business Products & Services,University of Porto,34
1387,Hugo,Novak,Software,Pompeu Fabra University,18
1388,Leo,Jones,Health,Aristotle University of Thessaloniki,28
1389,Maya,Allen,Engineering,KU Leuven,25
1390,Zoe,Horvath,Financial Services,University of Oslo,27
1391,Oscar,Wright,Software,University of Zurich,24
1392,Harris,Muller,IT System Development,The University of Manchester,20
1393,Leo,Jackson,Real Estate,University of Groningen,20
1394,Stella,Muller,Advertising & Marketing,Aristotle University of Thessaloniki,35
1395,David,Thompson,Construction,Sapienza University of Rome,22
1396,Daniel,Harris,Business Products & Services,University College London,29
1397,Martin,Lopez,Business Products & Services,University of Tartu,29
1398,Nadia,Novak,Travel & Hospitality,Lund University,36
1399,Eva,Young,Consumer Products & Services,Aristotle University of Thessaloniki,23
1400,Christina,Harris,Security,Technion – Israel Institute of Technology,19
1401,Victoria,Young,Business Products & Services,University of Oxford,29
1402,Christos,Novak,Software,Aristotle University of Thessaloniki,36
1403,Helen,Thompson,IT System Development,Leiden University,22
1404,Anthony,Adams,Software,Aalto University,29
1405,Christina,White,Logistics & Transportation,National and Kapodistrian University of Athens,34
1406,Richard,Carter,Real Estate,Ludwig Maximilian University of Munich,34
1407,Kostas,Williams,IT Management,The University of Manchester,27
1408,Hugo,Muller,Business Products & Services,University College Dublin,40
1409,Liam,Martinez,IT System Development,Aristotle University of Thessaloniki,34
1410,Lucas,Anderson,Software,The University of Manchester,32
1411,Paul,Scott,Construction,Eindhoven University of Technology,29
1412,Maya,Lopez,Real Estate,Aristotle University of Thessaloniki,33
1413,Robert,Johnson,Computer Hardware,Aarhus University,36
1414,Rebecca,Martin,Construction,Delft University of Technology,25
1415,Noah,Lewis,IT Management,Aristotle University of Thessaloniki,38
1416,Christopher,Adams,Software,ETH Zurich,34
1417,Elisa,Lewis,Health,Technion – Israel Institute of Technology,40
1418,Chloe,Horvath,Advertising & Marketing,Ghent University,22
1419,Gregory,Lopez,Energy,University of Zurich,39
1420,George,Lee,Financial Services,University of Warsaw,33
1421,Lydia,Horvath,Financial Services,Aristotle University of Thessaloniki,23
1422,Noah,Taylor,Health,National and Kapodistrian University of Athens,25
1423,George,Adams,IT Management,University of Groningen,35
1424,Jack,Rossi,Insurance,Jagiellonian University,29
1425,Roman,Lee,Consumer Products & Services,University of Patras,32
1426,Mark,Sanchez,Business Products & Services,KU Leuven,26
1427,Lydia,Horvath,Business Products & Services,National and Kapodistrian University of Athens,30
1428,Theodora,Young,Manufacturing,The University of Edinburgh,32
1429,Alexandra,Kowalski,Food & Beverage,University of Oslo,27
1430,Benjamin,Lopez,IT Management,University of Patras,33
1431,Stephen,Anderson,Security,University of Cambridge,24
1432,Athena,Schmidt,Health,University of Patras,34
1433,Samuel,Novak,Advertising & Marketing,Sciences Po,40
1434,Nicholas,Martinez,Business Products & Services,Lund University,38
1435,Anna,Anderson,IT System Development,KTH Royal Institute of Technology,39
1436,Ivy,Carter,Construction,Technion – Israel Institute of Technology,24
1437,Timothy,Lopez,Telecommunications,EPFL,31
1438,Roman,Robinson,Financial Services,The University of Manchester,32
1439,Georgia,Thompson,Environmental Services,Ludwig Maximilian University of Munich,38
1440,Emily,Rossi,Health,Chalmers University of Technology,24
1441,Nicholas,Martin,Health,University of Helsinki,26
1442,Max,Johnson,Security,University of Patras,36
1443,Spyros,Moore,Construction,Imperial College London,33
1444,Leo,Nelson,Manufacturing,Aristotle University of Thessaloniki,25
1445,Mark,Lee,Business Products & Services,National and Kapodistrian University of Athens,35
1446,Andreas,Anderson,Business Products & Services,Technical University of Munich,40
1447,Peter,Nelson,Real Estate,National and Kapodistrian University of Athens,35
1448,Nadia,Smith,Consumer Products & Services,Utrecht University,37
1449,Paul,Thompson,Business Products & Services,University of Tartu,24
1450,Catherine,Lewis,Advertising & Marketing,University of Patras,20
1451,Sara,Dubois,Human Resources,National and Kapodistrian University of Athens,35
1452,Nicole,King,Government Services,Aarhus University,27
1453,Katerina,Schmidt,Advertising & Marketing,Sapienza University of Rome,24
1454,Leah,Scott,Insurance,Ludwig Maximilian University of Munich,34
1455,Lucas,Walker,Retail,Trinity College Dublin,31
1456,Ivy,Sanchez,Health,EPFL,20
1457,Martin,Mitchell,Business Products & Services,National and Kapodistrian University of Athens,29
1458,Nicole,Taylor,Advertising & Marketing,University of Bern,30
1459,Victor,Clark,Manufacturing,University of Belgrade,19
1460,Bianca,Bianchi,Business Products & Services,University of Oxford,20
1461,Lucy,Anderson,Advertising & Marketing,Utrecht University,22
1462,Peter,Nelson,Financial Services,Chalmers University of Technology,28
1463,Thomas,King,Software,University of Cambridge,25
1464,Michael,Gonzalez,Engineering,Jagiellonian University,40
1465,Andrew,Scott,Consumer Products & Services,KTH Royal Institute of Technology,40
1466,Marina,Lewis,Government Services,University College London,29
1467,Chloe,Robinson,Consumer Products & Services,University of Oslo,24
1468,Grace,Wright,Business Products & Services,Aristotle University of Thessaloniki,32
1469,Emily,Bianchi,Health,Jagiellonian University,34
1470,Claire,Taylor,Advertising & Marketing,University of Strasbourg,21
1471,Peter,Scott,Software,Trinity College Dublin,39
1472,Natalie,Sanchez,Software,University of Porto,30
1473,Claire,Thomas,Business Products & Services,Aristotle University of Thessaloniki,35
1474,Georgia,Sanchez,Software,University of Patras,18
1475,George,Robinson,Security,Ghent University,33
1476,Jasmine,Smith,IT Management,Aristotle University of Thessaloniki,30
1477,George,Lombardi,Engineering,University of Geneva,27
1478,Noah,Jones,Business Products & Services,University of Zurich,29
1479,Ivy,Harris,Business Products & Services,Ludwig Maximilian University of Munich,19
1480,Liam,Martin,Business Products & Services,University of Patras,40
1481,James,Lee,Telecommunications,University of Oslo,20
1482,Jasmine,Moore,Financial Services,Ghent University,27
1483,Claire,Martin,Software,Jagiellonian University,19
1484,Theodora,Anderson,Human Resources,EPFL,40
1485,Emily,White,Security,National and Kapodistrian University of Athens,30
1486,Leo,Carter,Real Estate,Ghent University,30
1487,Kostas,Nielsen,Consumer Products & Services,University of Patras,35
1488,Robert,Dubois,IT Management,Sciences Po,20
1489,James,Garcia,Advertising & Marketing,University of Bern,24
1490,Andreas,Bianchi,Financial Services,University of Groningen,31
1491,Adrian,Hernandez,Manufacturing,University of Belgrade,37
1492,Theodora,Clark,Logistics & Transportation,Leiden University,34
1493,Roxanne,Wright,Logistics & Transportation,University of Patras,38
1494,Veronica,Allen,Advertising & Marketing,Uppsala University,29
1495,John,Adams,IT System Development,Jagiellonian University,33
1496,Victoria,Rossi,Financial Services,University of Tartu,29
1497,Michael,Smith,Real Estate,Technion – Israel Institute of Technology,32
1498,Timothy,Schmidt,Software,Eindhoven University of Technology,27
1499,Nicholas,Scott,Business Products & Services,Trinity College Dublin,24
1500,Laura,Martin,IT Management,Aristotle University of Thessaloniki,37
1501,Liam,Schmidt,Security,Aarhus University,22
1502,Adrian,Hernandez,Environmental Services,National and Kapodistrian University of Athens,18
1503,Athena,Lewis,IT Management,University of Patras,34
1504,Penelope,Lombardi,Business Products & Services,National and Kapodistrian University of Athens,20
1505,Max,Williams,Energy,University of Vienna,30
1506,Spyros,Walker,Security,Aristotle University of Thessaloniki,31
1507,Joseph,Rossi,Insurance,University of Copenhagen,35
1508,Andrew,Davis,Business Products & Services,University of Bern,21
1509,Philip,Harris,Logistics & Transportation,National and Kapodistrian University of Athens,35
1510,Alex,King,Engineering,University of Cambridge,22
1511,Natalie,Jones,Insurance,ETH Zurich,33
1512,James,White,Consumer Products & Services,Eindhoven University of Technology,18
